red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
215,215,215,11,Used 2015 Subaru Outback 2.5i Premium,10,/cars-for-sale/vehicledetails.xhtml?listingId=484651407&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,19995,TRUE,Wagon,All wheel drive,4-Cylinder,38844,Continuously Variable Automatic,AT-1CE3318F,Gasoline,A6237,4S4BSADC7F3281178,"17"" x 7.0"" Aluminum Alloy w/Silver Finish Wheels4-Wheel Disc Brakes4.111 Axle Ratio6 SpeakersABS brakesAM/FM radio: SiriusXMAir ConditioningAnti-whiplash front head restraintsAutomatic temperature controlBrake assist",#D7D7D7,#FFFFEE,"PREMIUM PKG! SUNROOF, HEATED SEATS, BACK-UP CAMERA, PLUS MUCH MORE!   Buy with confidence knowing every vehicle comes with a CLEAN TITLE, backed by both Carfax and Autocheck. Over 95% of our inventory comes directly off lease from factory financial companies or directly from fleet rental companies. Every vehicle is pre-sale inspected, serviced and reconditioned to meet the high standards of our customers. Come and see for yourself why hundreds of customers choose Velocity Auto Sales every month to purchase a great pre-owned vehicle.THIS IS INTERNET PRICING ONLY! BRING IN THIS AD. Here at Velocity Auto Sales we work hard to get the car you want at the price you need! Come check out our NO HAGGLE pricing with NO PRESSURE service. Online prices are internet specials only. Bring in this ad to get the best price on your next vehicle. We have financing available with rates as low as 2.99% and we buy all trades. Great prices, great rates, and great trade in values, we are Utahs USED CAR GIANT! Come see us at our two locations! Velocity Auto Sales Draper: 620 West 12300 South, Draper, 84020 Phone 801-639-0300 Email Sales@velocitycars.com Velocity Auto Sales American Fork 221 South 500 East, American Fork, 84003 Phone 801-854-5111 Email SalesAF@velocitycars.com Hours of operation are 9AM-9PM Monday - Saturday, closed Sunday. Utah's hottest cars at the prices you need!Awards:  * 2015 KBB.com 15 Best Family Cars   * 2015 KBB.com 10 Best All-Wheel-Drive Vehicles Under $25,000   * 2015 KBB.com Best Resale Value Awards   * 2015 KBB.com 5-Year Cost to Own Awards   * 2015 KBB.com Brand Image Awards","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Velocity Auto Sales,2.5i Premium,2015,Used,Provo,Dealer,Automatic,1609,25,33
139,139,139,12,Used 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480842282&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24975,FALSE,Wagon,All wheel drive,4-Cylinder,20579,Continuously Variable Automatic,AT-1CA9122A,Gasoline,1810021,4S4BSACC6H3306379,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****ONE-OWNER****REAR BACKUP CAMERA****USB**4-Wheel Disc Brakes4.111 Axle Ratio6 Speakers,#8B8B8B,NA,"**USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**. 2017 Subaru Outback 2.5i Premium Silver AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Used,Provo,Dealer,Automatic,1114,25,32
227,19,19,13,Certified 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480842285&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24975,FALSE,Wagon,All wheel drive,4-Cylinder,11735,Continuously Variable Automatic,AT-1CA9122D,Gasoline,1810011,4S4BSACCXH3411944,4-Wheel Disc Brakes4.111 Axle Ratio6 SpeakersABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheelsAnti-whiplash front head restraintsAutomatic temperature controlBrake assist,#E31313,#000000,"Priced below KBB Fair Purchase Price! Odometer is 7611 miles below market average! Certified. Subaru Certified Pre-Owned Details: * Warranty Deductible: $0 * 152 Point Inspection * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Vehicle History * Roadside Assistance * Transferable Warranty 2017 Subaru Outback 2.5i Premium Red AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Certified,Provo,Dealer,Automatic,650,25,32
215,215,215,14,Certified 2018 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=482367222&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,26975,FALSE,Wagon,All wheel drive,4-Cylinder,7433,Continuously Variable Automatic,AT-1CC056F6,Gasoline,1731041,4S4BSAFC2J3238373,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****NAVIGATION/GPS****ONE-OWNER****POWER SUNROOF/MOONROOF****REAR BACKUP CAMERA****USB**4-Wheel Disc Brakes4.111 Axle Ratio,#D7D7D7,#000000,"**USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **NAVIGATION/GPS**, **POWER SUNROOF/MOONROOF**, ** ACCIDENT FREE AUTOCHECK**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**, EYESIGHT PACKAGE, CERTIFIED. Certified. Subaru Certified Pre-Owned Details: * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Vehicle History * Transferable Warranty * Warranty Deductible: $0 * Roadside Assistance * 152 Point Inspection 2018 Subaru Outback 2.5i Premium White AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2018,Certified,Provo,Dealer,Automatic,776,25,32
227,19,19,15,Certified 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480954770&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24975,FALSE,Wagon,All wheel drive,4-Cylinder,14993,Continuously Variable Automatic,AT-1CAAC992,Gasoline,1741472,4S4BSAHC7H3226663,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****ONE-OWNER****POWER SUNROOF/MOONROOF****REAR BACKUP CAMERA****USB**4-Wheel Disc Brakes4.111 Axle Ratio,#E31313,#FFFFEE,"**USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **POWER SUNROOF/MOONROOF**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**, Blind Spot Detection (BSD). Priced below KBB Fair Purchase Price! Odometer is 4222 miles below market average! Certified. Subaru Certified Pre-Owned Details: * Vehicle History * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * 152 Point Inspection * Transferable Warranty * Roadside Assistance * Warranty Deductible: $0 2017 Subaru Outback 2.5i Premium Red AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Certified,Provo,Dealer,Automatic,1517,25,32
215,215,215,16,Used 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480659104&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,23775,TRUE,Wagon,All wheel drive,4-Cylinder,26659,Continuously Variable Automatic,AT-1CA646A0,Gasoline,1804593,4S4BSACC6H3221283,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****ONE-OWNER****REAR BACKUP CAMERA****USB**4-Wheel Disc Brakes4.111 Axle Ratio6 Speakers,#D7D7D7,NA,"**USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**. 2017 Subaru Outback 2.5i Premium White AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Used,Provo,Dealer,Automatic,1113,25,32
227,19,19,17,Certified 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=484480231&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,22975,FALSE,Wagon,All wheel drive,4-Cylinder,28423,Continuously Variable Automatic,AT-1CE094E7,Gasoline,1809142,4S4BSACC8H3220734,4-Wheel Disc Brakes4.111 Axle Ratio6 SpeakersABS brakesAM/FM radio: SiriusXMAir ConditioningAll Weather Floor MatsAlloy wheelsAnti-whiplash front head restraintsAutomatic temperature control,#E31313,#FFFFEE,"Priced below KBB Fair Purchase Price Certified!! 2017 Subaru Outback 2.5i Premium Venetian Red Pearl AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Certified,Provo,Dealer,Automatic,364,25,32
139,139,139,18,Certified 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=483972426&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,23775,TRUE,Wagon,All wheel drive,4-Cylinder,30391,Continuously Variable Automatic,AT-1CD8D54A,Gasoline,1741222,4S4BSAFC3H3201519,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****NON-SMOKER****ONE-OWNER****REAR BACKUP CAMERA**4-Wheel Disc Brakes4.111 Axle Ratio6 Speakers,#8B8B8B,#000000,"**REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **NON-SMOKER**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**, EYESIGHT, Blind Spot Detection (BSD), EyeSight Blind Spot Rear Cross Traffic PRG, High Beam Assist, Power Rr Gate w/ Automatic Close Height Memory, Rear Cross Traffic Alert (RCTA). Certified. Subaru Certified Pre-Owned Details: * Transferable Warranty * 152 Point Inspection * Warranty Deductible: $0 * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Vehicle History * Roadside Assistance 2017 Subaru Outback 2.5i Premium Silver AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Certified,Provo,Dealer,Automatic,1569,25,32
215,215,215,19,Certified 2018 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480659103&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,23995,TRUE,Wagon,All wheel drive,4-Cylinder,7826,Continuously Variable Automatic,AT-1CA6469F,Gasoline,1728001,4S4BSAAC0J3223944,**AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****NON-SMOKER****ONE-OWNER****USB**17' x 7.0' Aluminum Alloy w/Silver Finish Wheels4 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakes,#D7D7D7,#000000,"**USB**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., **NON-SMOKER**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**, CERTIFIED. Certified. Subaru Certified Pre-Owned Details: * Vehicle History * Roadside Assistance * 152 Point Inspection * Transferable Warranty * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $0 2018 Subaru Outback 2.5i White AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2018,Certified,Provo,Dealer,Automatic,1328,25,32
227,19,19,20,Certified 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480842280&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,23975,TRUE,Wagon,All wheel drive,4-Cylinder,20172,Continuously Variable Automatic,AT-1CA91228,Gasoline,1809981,4S4BSACC3H3375319,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****ONE-OWNER****REAR BACKUP CAMERA****USB**4-Wheel Disc Brakes4.111 Axle Ratio6 Speakers,#E31313,#000000,"Recent Arrival! **CERTIFIED**, **USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**. 2017 Subaru Outback 2.5i Premium Red AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Certified,Provo,Dealer,Automatic,1142,25,32
215,215,215,21,Certified 2018 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=483087587&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24675,TRUE,Wagon,All wheel drive,4-Cylinder,5455,Continuously Variable Automatic,AT-1CCB54E3,Gasoline,1731311,4S4BSAAC1J3239733,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****NON-SMOKER****ONE-OWNER****REAR BACKUP CAMERA****USB**17' x 7.0' Aluminum Alloy w/Silver Finish Wheels4 Speakers,#D7D7D7,#000000,"**USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **NON-SMOKER**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**. Certified. Subaru Certified Pre-Owned Details: * 152 Point Inspection * Warranty Deductible: $0 * Transferable Warranty * Roadside Assistance * Vehicle History * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date 2018 Subaru Outback 2.5i White AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2018,Certified,Provo,Dealer,Automatic,1388,25,32
69,69,69,22,Certified 2017 Subaru Outback 2.5i,11,/cars-for-sale/vehicledetails.xhtml?listingId=480842284&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,23975,TRUE,Wagon,All wheel drive,4-Cylinder,21549,Continuously Variable Automatic,AT-1CA9122C,Gasoline,1810001,4S4BSACC7H3307590,** ACCIDENT FREE AUTOCHECK****AWD/4X4/ALL WHEEL DRIVE/4WD****KEYLESS ENTRY****LOCAL TRADE****ONE-OWNER****REAR BACKUP CAMERA****USB**4-Wheel Disc Brakes4.111 Axle Ratio6 Speakers,#454545,#000000,"**USB**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, New Arrival. More Photos Coming Soon., ** ACCIDENT FREE AUTOCHECK**, **LOCAL TRADE**, **ONE-OWNER**, **AWD/4X4/ALL WHEEL DRIVE/4WD**. Priced below KBB Fair Purchase Price! Certified. Subaru Certified Pre-Owned Details: * Vehicle History * 152 Point Inspection * Roadside Assistance * Warranty Deductible: $0 * Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Transferable Warranty 2017 Subaru Outback 2.5i Premium Gray AWD CVT Lineartronic 2.5L 4-Cylinder DOHC 16V Most of our Used vehicles come with a 3 month 3,000 mile limited powertrain warranty* See us for complete details. *Limited powertrain warranty included on used vehicles less than 10 years old and under 125,000 miles. For more than 35 years, the Doug Smith family of auto stores has been successfully meeting and exceeding the expectations of our clients. Very simply, we adopted a mission statement to 'Provide outstanding service by treating others the way we like to be treated,' and that still guides us today. In each of our stores, we are proud to employ experienced staff, whether that be in Sales, Finance or Service or Parts, to make sure your car-buying experience is pleasant, stress-free and enjoyable. After all, buying a new car is exciting, and we want to keep it that way. We make car buying easier. The Doug Smith Experience.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Doug Smith Autoplex,2.5i,2017,Certified,Provo,Dealer,Automatic,1417,25,32
