red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
215,215,215,37,Used 1994 Jeep Cherokee Sport,448,/cars-for-sale/vehicledetails.xhtml?listingId=477547265&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,3e3,FALSE,Sport Utility,4 wheel drive,6-Cylinder,239600,Automatic,AT-1C76CB01,Gasoline,Information Unavailable,1J4FJ68S7RL194757,CD PlayerCruise ControlKeyless EntryMulti-zone Climate ControlPortable Audio ConnectionPower LocksPower WindowsSecurity System,#D7D7D7,#454545,"RUNS GREAT AND RELIABLE!!!! Good Condition, Clean and Well maintained, All scheduled maintenance, New Battery, Custom Grand Cherokee Silver and Black Wheels with New TIres, Mostly highway miles, Must see, Non-smoker, Fun Off Roading Vehicle, Title in hand. Price Negotiable, Accepting all Offers, Seriously Interested Please CALL (505) 933-1946.",NA,NA,NA,NA,FALSE,Private Seller,Sport,1994,Used,lmao,Private,Automatic,345,NA,NA
215,215,215,38,Used 2017 Jeep Cherokee Latitude,451,/cars-for-sale/vehicledetails.xhtml?listingId=474856818&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,27500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,3350,Automatic,AT-1C4DBD72,Gasoline,Information Unavailable,1C4PJMCS0HW564174,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium AudioSteering Wheel Controls,#D7D7D7,#000000,"One Owner, Non-smokers, like new, only 3350 miles. Retired, selling out.V-64 Wheel DriveHeated Driver/Passenger SeatsHeated Steering WheelPower Driver SeatPower Lumbar Driver SeatBackup CameraRear Park AssistBlind Spot/Cross Path DetectionExterior Mirrors w/Turn SignalsRemote StartJeep Active Drive II (can be flat towed)Windshield Wiper De-icerEngine HeaterHeavy Duty Engine CoolingTrailer Tow Package (class III receiver hitch)Off Road SuspensionFull Size Spare TirePlus all standard equipmentMSRP $35,150$27,500  OBO, Make offer!Clear Title in handStill under factory warranty",NA,NA,NA,NA,FALSE,Private Seller,Latitude,2017,Used,lmao,Private,Automatic,580,NA,NA
215,215,215,39,Used 2000 Jeep Cherokee,459,/cars-for-sale/vehicledetails.xhtml?listingId=470760346&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,25e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,56e3,Automatic,AT-1C0F3B9A,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlKeyless EntryLift KitPower LocksPower WindowsPremium Wheels,#D7D7D7,#05518D,"2000 Jeep Cherokee XJThis jeep is a one-off professionally built truck, purpose built and bullet-proof. Never so much as a hiccup. The interior is fully caged and includes factory a/c, 2 front seats with cargo box in the rear, lockable storage, dual batteries, high-lift jack and high volume ARB compressor, all located where the rear seats would normally be, and yes, Linex throughout. The engine is stock except for a K&N intake and Rubicon Express throttle body. Custom fuel tank, using factory fuel pump and sending unit, relocated to beneath the spare tire storage, enclosed in the trussed cage. The transmission is the stock 4-speed automatic with Atlas II 3.8 transfer case. Custom built front bumper with Warn X8000i winch and synthetic rope. Tires are 35&quot; Goodyear MT-R, four wheel disc brakes with custom built brake booster. Front suspension is a Rubicon Express Long-Arm with Currie high pinion 9&quot; Detroit locker, 4.56 gears and Warn locking hubs. PSC hydraulic assist steering, makes for easy navigation of the toughest trails. The rear end is a Custom 4-link and includes Racerunner coilovers, Currie high pinion 9&quot; and Detroit locker. We are the second owners since the build was completed and have owned this awesome XJ since 2011, currently has 56,000 miles. We have all build invoices. Built by Jeff Arabia, Arabia's Overkill Jeep Fabrication, Campbell, CA. If interested, please call Ben Gaver at 805-712-1542.$25,000  Clean CARFAX and always smogs., A/C ice cold, All scheduled maintenance, All records, Always garaged, Custom wheels, Excellent condition, Fully loaded with all the goodies, Looks & drives great, Must see, Non-smoker, Seats like new, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,,2e3,Used,lmao,Private,Automatic,1737,NA,NA
227,19,19,40,Used 1996 Jeep Cherokee Sport,460,/cars-for-sale/vehicledetails.xhtml?listingId=459162578&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,4585,FALSE,Sport Utility,2 wheel drive - rear,6-Cylinder,165300,Automatic,AT-1B5E43D2,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlPremium WheelsSteering Wheel ControlsTrailer Hitch,#E31313,#454545,"1996 Jeep Cherokee Sport, 4X4, all original, low 165k miles, One Family Owned, very dependable 4.0 Liter, 6 cyclinder engine, clean inside and out, Pioneer AM/FM/CD. Clean Carfax/No accidents, cold air conditioning. Power steering, always garaged, adjustable steering wheel, brand new tires, runs and drives great, everything works. Very hard to fine in this condition must see to appreciate, asking $4,585. OBO. Call for a showing, 480-334-3775.",NA,NA,NA,NA,FALSE,Private Seller,Sport,1996,Used,lmao,Private,Automatic,446,NA,NA
0,0,0,41,Used 2015 Jeep Cherokee Limited,467,/cars-for-sale/vehicledetails.xhtml?listingId=485479210&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,20500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,36e3,Automatic,AT-1CEFD32A,Gasoline,Information Unavailable,1C4PJMDB7FW785184,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlPower LocksPower WindowsSteering Wheel Controls,#000000,#000000,"A/C ice cold, Always garaged, Excellent condition, Looks & drives great, Mostly highway miles, Must see, Never seen snow, No accidents, Non-smoker, Satellite radio, Seats like new, Very clean interior, Well maintained, All scheduled maintenance, Only selling because of need of something smaller",NA,NA,NA,NA,TRUE,Private Seller,Limited,2015,Used,lmao,Private,Automatic,295,NA,NA
163,27,27,42,Used 2014 Jeep Cherokee Trailhawk,479,/cars-for-sale/vehicledetails.xhtml?listingId=484973076&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,19e3,FALSE,Sport Utility,4 wheel drive - front,4-Cylinder,50577,Information Unavailable,AT-1CE81A14,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLeather SeatsNavigationPower LocksPower WindowsPremium Audio,#A31B1B,#000000,"Super clean 2014 Jeep Cherekee Trailhawk. Low miles. Black leather interior non smoker  Never taken off road Thule roof rack perfect for luggage, kyaks or paddle boards Keyless entry 4 wheel drive Navigation Back up camera SunroofPremium wheels",NA,NA,NA,NA,FALSE,Private Seller,Trailhawk,2014,Used,lmao,Private,NA,244,NA,NA
69,69,69,43,Used 2016 Jeep Cherokee Limited,524,/cars-for-sale/vehicledetails.xhtml?listingId=484036154&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,17750,FALSE,Sport Utility,4 wheel drive,4-Cylinder,36400,Automatic,AT-1CD9CE3A,Gasoline,Information Unavailable,1C4PJMDB2GW231942,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlPower LocksPower Windows,#454545,#000000,"All scheduled maintenance, Always garaged, Custom wheels, Excellent condition, Looks & drives great, No accidents, Satellite radio, Title in hand, Very clean interiorLove the car but it's to big for my wife to drive !",NA,NA,NA,NA,FALSE,Private Seller,Limited,2016,Used,lmao,Private,Automatic,217,NA,NA
243,213,17,44,Used 2001 Jeep Cherokee Sport,543,/cars-for-sale/vehicledetails.xhtml?listingId=469266488&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,5e3,FALSE,Sport Utility,2 wheel drive - rear,6-Cylinder,125659,Automatic,AT-1BF87038,Gasoline,Information Unavailable,1J4FT48S81L582017,CD PlayerCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium WheelsSecurity System,#F3D511,#454545,"Very well taken care of vehicle. Very nice original paint, low original mileages. New white led headlights, (I still have the original ones in case somebody want it), new tires, new radio (still have the original in case that somebody want it also). All fluids changed back in june 2017 (brakes, power steering, coolant, transmission, engine and differential). This car run supper and everything works well. It is rust free guarantee.  Very hard and rare to find one like this one in this condition. , A/C ice cold, Custom wheels, Excellent condition, Looks & drives great, Must see, Never seen snow, New tires, No accidents, Non-smoker, Title in hand, Upgraded sound system, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Sport,2001,Used,lmao,Private,Automatic,712,NA,NA
0,0,0,45,Used 2015 Jeep Cherokee,552,/cars-for-sale/vehicledetails.xhtml?listingId=485528349&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,16800,FALSE,Sport Utility,Information Unavailable,4-Cylinder,49536,Automatic,AT-1CF0931D,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryMulti-zone Climate ControlNavigationPortable Audio ConnectionPower LocksPower Windows,#000000,#000000,"A/C, All scheduled maintenance, Looks & drives great, Mostly highway miles, Must see, One owner, Satellite radio, Very clean interior, Well maintained",NA,NA,NA,NA,TRUE,Private Seller,,2015,Used,lmao,Private,Automatic,150,NA,NA
0,0,0,46,Used 2017 Jeep Cherokee Sport,552,/cars-for-sale/vehicledetails.xhtml?listingId=484531156&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,26999,TRUE,Sport Utility,Information Unavailable,4-Cylinder,16e3,Automatic,AT-1CE15BD4,Gasoline,Information Unavailable,1C4PJLDB7HW623570,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsNavigationPower LocksPower WindowsPremium Audio,#000000,#000000,"Original owner, all service records (2 oil changes & 2 tire rotations).  Fully loaded Jeep Cherokee Sport High Altitude.  All highway miles.  No accidents.  I have the original dealership window sticker still, happy to email it to you so you can see all the features. ; ). Selling because I'm going with an EV now the that my commute has increased.  It does get great MPG in its class-- on the highway I can get 31-33.  Average is closer to 28.  Contact me if interested.Thanks!",NA,NA,NA,NA,FALSE,Private Seller,Sport,2017,Used,lmao,Private,Automatic,478,NA,NA
0,0,0,47,Used 2015 Jeep Cherokee Latitude,555,/cars-for-sale/vehicledetails.xhtml?listingId=471581297&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,18e3,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,60800,Automatic,AT-1C1BC271,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCruise ControlKeyless EntryMulti-zone Climate ControlNavigationPortable Audio ConnectionPower LocksPower WindowsSecurity System,#000000,#000000,"This 2015 Jeep Cherokee Latitude is in excellent condition. Paint and interior are like new and has been regularly serviced. It has mostly highway miles from commuting to work. I am the original owner and am only selling because I need a vehicle with more seating to accommodate family. I love everything about this car and hate to part with it. This is a perfect vehicle for camping or everyday use. Can fit twin size mattress with room to spare. Features: Keyless/remote start, Dual moon roof, plug outlet,  extra storage (passenger seat/ dashboard/ overhead), dual climate control, fully adjustable driver seat with lumbar support, HD backup camera, hooks/grocery net. Audio can be connected via USB, AUX, Bluetooth, or SD card. I just recently had installed new tint, new tires, and new windshield with humidity sensor. Just paid registration fees this month (November). If you can't tell, I love this car and hope to find a buyer who enjoys it as much as I do. Please let me know if you have any questions or would like to discuss the price. A/C ice cold. All scheduled maintenance. All records. Always garaged. Excellent condition. Factory GPS system. Fully loaded with all the goodies. Looks & drives great. Mostly highway miles. Must see. Never seen snow. New tires. No accidents. Non-smoker. One owner. Perfect first car. Satellite radio. Seats like new. Title in hand. Very clean interior. Well maintained.",NA,NA,NA,NA,FALSE,Private Seller,Latitude,2015,Used,lmao,Private,Automatic,1416,NA,NA
0,0,0,48,Used 2016 Jeep Cherokee Limited,558,/cars-for-sale/vehicledetails.xhtml?listingId=484084749&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,23e3,TRUE,Sport Utility,2 wheel drive - front,6-Cylinder,31e3,Automatic,AT-1CDA8C0D,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigationPortable Audio ConnectionPower Locks,#000000,#F5F5DC,"A/C ice cold, All scheduled maintenance, All records, Factory GPS system, Fully loaded with all the goodies, Looks & drives great, Mostly highway miles, Must see, Never seen snow, No accidents, Non-smoker, One owner, Perfect first car, Seats like new, Still under factory warranty, Upgraded sound system, Very clean interior, Well maintained, Satellite radio",NA,NA,NA,NA,FALSE,Private Seller,Limited,2016,Used,lmao,Private,Automatic,358,21,29
51,51,51,49,Used 2016 Jeep Cherokee Latitude,570,/cars-for-sale/vehicledetails.xhtml?listingId=484968162&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,14500,FALSE,Sport Utility,4 wheel drive,4-Cylinder,55600,Automatic,AT-1CE806E2,Gasoline,Information Unavailable,1C4PJMCB8EW291254,Backup CameraBluetooth Hands-FreeCruise ControlKeyless EntryNavigationPower LocksPower WindowsSecurity SystemSteering Wheel Controls,#333333,#000000,NA,NA,NA,NA,NA,FALSE,Private Seller,Latitude,2016,Used,lmao,Private,Automatic,NA,NA,NA
215,215,215,50,Used 2015 Jeep Cherokee Latitude,573,/cars-for-sale/vehicledetails.xhtml?listingId=485188869&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,16800,FALSE,Sport Utility,2 wheel drive - front,6-Cylinder,36500,Automatic,AT-1CEB6505,Gasoline,Information Unavailable,1C4PJLCS7FW566303,Backup CameraBluetooth Hands-FreeCruise ControlMulti-zone Climate ControlNavigationPortable Audio ConnectionPower LocksPower Windows,#D7D7D7,#000000,"All scheduled maintenance, Always garaged, Excellent condition, Looks & drives great, Mostly highway miles, Must see, Never seen snow, No accidents, Non-smoker, One owner, Perfect first car, Satellite radio, Seats like new, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,TRUE,Private Seller,Latitude,2015,Used,lmao,Private,Automatic,275,NA,NA
227,19,19,51,Used 1991 Jeep Cherokee Laredo,577,/cars-for-sale/vehicledetails.xhtml?listingId=482994769&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,15e3,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,18e4,Automatic,AT-1CC9EA51,Gasoline,Information Unavailable,1J4FJ57S4ML602099,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryLift KitPortable Audio ConnectionPower LocksPower WindowsPremium WheelsSecurity System,#E31313,#454545,"Adventure ready! I have seen these jeeps advertised for as much a 50k+ if they are cherried out. This must see 2 door Cherokee Laredo features, Ice cold A/C entire system new 2016, BDS 3.5&quot; lift, new cooling system including water pump, new engine mounts, new JVC am/fm bluetooth, new speakers, factory tow package, roof rack, new front and rear brakes, all scheduled maintenance on time, records, looks & drives great, new tires, interior like new, plugs rotor and fuel filter new, no fluid leaks at all, used synthetic oil uses about 1 qt in 5k miles common, very well taken care of.title in hand. Death Valley, Burning Man, Utah, you name it you're there.",NA,NA,NA,NA,FALSE,Private Seller,Laredo,1991,Used,lmao,Private,Automatic,663,NA,NA
227,19,19,52,Used 2014 Jeep Cherokee Limited,581,/cars-for-sale/vehicledetails.xhtml?listingId=483241249&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,17500,TRUE,Sport Utility,2 wheel drive - front,6-Cylinder,56e3,Automatic,AT-1CCDAD21,Gasoline,Information Unavailable,1C4PJLDSXEW261942,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigationPower LocksPower Windows,#E31313,#000000,"Perfect vehicle for a young family. Safety is this vehicles top priority with lane sense technology, blind spot detection, front and rear sensors, backup camera and assist, and collision prevention. Extremely clean and well maintained. Always serviced on time, and professionally detailed every few months to keep it looking like new. Always kept under carport.No accidents. One owner, the car is fully paid off and the title is in hand.Selling because I'm going to be traveling for a while and no longer need a vehicle.",NA,NA,NA,NA,FALSE,Private Seller,Limited,2014,Used,lmao,Private,Automatic,520,NA,NA
69,69,69,53,Used 2014 Jeep Cherokee Limited,585,/cars-for-sale/vehicledetails.xhtml?listingId=480000307&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,18999,FALSE,Sport Utility,2 wheel drive - front,6-Cylinder,58335,Automatic,AT-1C9C3933,Gasoline,Information Unavailable,1C4PJLDS5EW312411,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlPortable Audio ConnectionPower LocksPower Windows,#454545,#000000,"Clean CARFAX. Limited 4WD 9-Speed 948TE Automatic 3.2L V6 Awards: * 2014 KBB.com 10 Best SUVs Under $25,000 Reviews: * Smooth and refined V6 engine; pleasant ride; spacious passenger quarters; availability of high-end tech features; It is time you were re-introduced to the Jeep Cherokee. For 2014, this famed icon has been re-engineered from the ground up, with improved sophistication, styling and technology. The body of the Cherokee has been re-sculpted, resulting in a cutting edge appearance that is aerodynamic as well. It features aggressively angled LED headlights, and a newly re-shaped rear tailgate with stunning curves. In the front, even the signature Jeep 7-slotted Grille has been give a modern refined look, but is still instantly recognizable. Standard on all models, is the impressive 2.4-Liter MultiAir2 Tigershark I4 engine with 184 Horsepower, and a 9-Speed Automatic Transmission. The Trailhawk model gives you the 9-Speed Transmission with Jeep Active Drive II, an Off-Road Suspension, and Hill Descent Control. Need extra power? No problem. All models, with the exception of the Sport, give you the option of going with the available 3.2-Liter Pentastar V6, with 271 hp. The Cherokee is available in both Front-Wheel Drive and Four-Wheel Drive Models, with seven trims between them. The interior is stylish and high-end, but with an attitude. It has hand-sculpted angles, incredible technology, materials that are high quality, and more than anything else...comfort. Experience the feel of the bucket seats that are designed to make all your drives relaxing. Jeep also made sure that's its high-tech features like the various Uconnect systems were not only powerful, but easy to use as well. Plus, check out the hidden storage under floorboard in the back cargo area, or in the secret bin within the available fold-flat front passenger seat., A/C ice cold, Always garaged, Excellent condition, Looks & drives great, Mostly highway miles, Must see, Never seen snow, No",NA,NA,NA,NA,FALSE,Private Seller,Limited,2014,Used,lmao,Private,Automatic,1992,NA,NA
0,0,0,54,Used 2015 Jeep Cherokee Latitude,599,/cars-for-sale/vehicledetails.xhtml?listingId=485288643&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,12995,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,52390,Automatic,AT-1CECEAC3,Gasoline,Information Unavailable,1C4PJLCB9FW670811,Backup CameraBluetooth Hands-FreeCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium AudioSteering Wheel ControlsTrailer Hitch,#000000,#000000,"$12,995 FIRM2015 Jeep Cherokee - Front Wheel Drive / 4 CyclinderOne Owner / Clean Title / Extended Warranty5 Year/ 100,000 Powertrain Warranty7 Year/ 60,000 Maximum Care Warranty6 Year/ 99,999 Essential Care Warranty Premium Sound with Large Touchscreen DisplayBack Up CameraTow HitchNever had any problems, always serviced by the dealer. Great car that will last a while and still has warranty + 5 free oil changesAll highway miles between work/ schoolSelling because I bought a 4x4 truck**there is one very small dent in the back right cornerCall or text with any questions or to get more photos",NA,NA,NA,NA,TRUE,Private Seller,Latitude,2015,Used,lmao,Private,Automatic,597,NA,NA
