red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,V5,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
69,69,69,11,Used 2016 Jeep Wrangler 4WD Unlimited Sahara,6,/cars-for-sale/vehicledetails.xhtml?listingId=470976243&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,29997,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,18952,Automatic,AT-1C1286F3,Gasoline,261883,1C4BJWEG6GL261883,NA,#454545,#000000,"This 2016 Jeep Wrangler Unlimited Sahara 4x4 with branded title is a CARFAX one owner with an odometer 4,319 miles below the market average! Save over $5,000 with this gorgeous SUV! It includes some great options like leather, heated seats and Bluetooth for convenient hands-free calling. Save thousands at Prestman Auto, one of the highest rated dealerships in Utah on Google! This vehicle has successfully passed a rigorous 150 point inspection by our ASE certified mechanics, ensuring you of reliability for miles to come! Prestman Auto is a family owned and operated dealership that has been in business since 1989. How many others can say the same? We have been the leader in top quality branded title vehicles sold nationwide, and we have thousands of happy customers who buy again and again from us. Additional fees, state fees, and dealer doc fees are in addition to the price listed. Dealer Number 4183.",NA,NA,NA,NA,FALSE,Prestman Auto,4WD Unlimited Sahara,NA,2016,Used,Provo,Dealer,Automatic,912,16,20
215,215,215,12,Used 2017 Jeep Wrangler 4WD Sahara,6,/cars-for-sale/vehicledetails.xhtml?listingId=484089743&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,31499,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,3027,Automatic,AT-1CDA9F8F,Gasoline,C612430,1C4BJWEG3HL612430,NA,#D7D7D7,#000000,"* BEST MATCH * WOW!! ONE OWNER!! NADA RETAIL $35,250, NADA TRADE IN $33,125!!! Take a look at this well-equipped ONE OWNER branded title Wrangler JK Unlimited RIGHT HERE at Prestman Auto in Lindon!! This Jeep has the features you're looking for like front heated leather seats, GPS navigation nav, Alpine premium sound system, heated mirrors, all weather floor mats, four wheel drive and more! This vehicle has completed a rigorous 150 point inspection by our ASE certified mechanics and is ready to hit the road. Buy with confidence from Prestman Auto, one of the highest rated dealerships in Utah on Google! A Bluestar inspection has been completed on this vehicle. This is a 45 category/150-point+ inspection completed by an independent, third party mechanic who is not associated with our dealership. Report details can be found here https://www.bluestar.com/inspection-repo rt/view-web/1C4BJWEG3HL612430/2392 or can be found by entering the last six digits of the VIN number at BlueStar.com . Prestman Auto is a family owned and operated dealership that has been in business since 1989. How many others can say the same? We have been the leader in top quality branded title vehicles sold nationwide, and we have thousands of happy customers who buy again and again from us. Additional fees, state fees, and dealer doc fees are in addition to the price listed. Dealer Number 4183.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Prestman Auto,4WD Sahara,NA,2017,Used,Provo,Dealer,Automatic,1384,17,21
36,139,21,13,Used 2012 Jeep Wrangler 4WD Rubicon,6,/cars-for-sale/vehicledetails.xhtml?listingId=475676666&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,22993,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,45722,Automatic,AT-1C5A3FFA,Gasoline,247314,1C4BJWCG0CL247314,NA,#248B15,#000000,"As much fun off road as it is on, this 2012 Jeep Wrangler Rubicon 4x4 with branded title is sure to please. It comes complete with some great options like an Infinity sound system for premium listening enjoyment, navigation and heated seats and mirrors. There are only 2 of these currently available at auction so act quickly to get your hands on this rare beauty! This vehicle has has successfully passed a rigorous 150 point inspection by our ASE certified mechanics and is ready for its new home in your garage. Save thousands of dollars when you shop at Prestman Auto, one of the highest rated dealerships in Utah on Google. A Bluestar inspection has been completed on this vehicle. This is a 45 category/150-point+ inspection completed by an independent, third party mechanic who is not associated with our dealership. Report details can be found here https://www.bluestar.com/reports/1c4bjwc g0cl247314/ or can be found by entering the last six digits of the VIN number at BlueStar.com . Prestman Auto is a family owned and operated dealership that has been in business since 1989. How many others can say the same? We have been the leader in top quality branded title vehicles sold nationwide, and we have thousands of happy customers who buy again and again from us. Additional fees, state fees, and dealer doc fees are in addition to the price listed. Dealer Number 4183.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles",FALSE,Prestman Auto,4WD Rubicon,NA,2012,Used,Provo,Dealer,Automatic,1380,17,21
227,19,19,14,Used 2016 Jeep Wrangler 4WD Unlimited Sport,7,/cars-for-sale/vehicledetails.xhtml?listingId=479743762&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,22599,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,21609,5-Speed Automatic,AT-1C984F12,Gasoline,12700,1C4BJWDG4GL104693,"16"" x 7.0"" Luxury Styled Steel Wheels3.21 Rear Axle Ratio4-Wheel Disc Brakes8 SpeakersABS brakesAM/FM radioAir ConditioningAudio Jack Input for Mobile DevicesBrake assistCD player",#E31313,#000000,"This car has a Branded Title. Learn why tens of thousands of AutoSource customers agree that Branded Titles offer the best value. Call, come in for a test drive, or visit MyAutoSource.com/branded-titles today.Odometer is 13484 miles below market average!How has AutoSource become the nation's largest dealer of Branded Title vehicles? It's simple, we offer amazing inventory, unbeatable prices, and a 5-star buying experience. At AutoSource you'll save thousands without sacrificing quality, afford a newer model year, higher trim level, and lower miles than what you might have been expecting in your price range. AutoSource, where smart money buys - MyAutoSource.com.Awards:  * 2016 KBB.com 10 Most Awarded Cars   * 2016 KBB.com 10 Most Fun SUVs   * 2016 KBB.com Best Resale Value Awards   * 2016 KBB.com 10 Best SUVs Under $25,000","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/100,000 Miles",FALSE,AutoSource Lindon,4WD Unlimited Sport,NA,2016,Used,Provo,Dealer,Automatic,833,17,21
69,69,69,15,Used 2017 Jeep Wrangler 4WD Unlimited Sport,7,/cars-for-sale/vehicledetails.xhtml?listingId=480161908&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,23399,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,17408,5-Speed Automatic,AT-1C9EB074,Gasoline,13066,1C4HJWDG4HL621469,"*NEVER WRECKED | NEVER PAINTED*16"" x 7.0"" Luxury Styled Steel Wheels3.21 Rear Axle Ratio4-Wheel Disc Brakes8 SpeakersABS brakesAM/FM radioAir ConditioningBrake assistCD player",#454545,#000000,"*NEVER WRECKED | NEVER PAINTED*.This car has a Branded Title. Learn why tens of thousands of AutoSource customers agree that Branded Titles offer the best value. Call, come in for a test drive, or visit MyAutoSource.com/branded-titles today.How has AutoSource become the nation's largest dealer of Branded Title vehicles? It's simple, we offer amazing inventory, unbeatable prices, and a 5-star buying experience. At AutoSource you'll save thousands without sacrificing quality, afford a newer model year, higher trim level, and lower miles than what you might have been expecting in your price range. AutoSource, where smart money buys - MyAutoSource.com.Awards:  * 2017 KBB.com 10 Coolest Cars Under $25,000   * 2017 KBB.com 10 Best SUVs Under $25,000   * 2017 KBB.com 10 Most Awarded Cars   * 2017 KBB.com 10 Most Fun SUVs   * 2017 KBB.com Best Resale Value Awards   * 2017 KBB.com 10 Most Awarded Brands","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,AutoSource Lindon,4WD Unlimited Sport,NA,2017,Used,Provo,Dealer,Automatic,907,17,21
139,139,139,16,Used 2014 Jeep Wrangler Unlimited Sahara,8,/cars-for-sale/vehicledetails.xhtml?listingId=484656454&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,29284,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,47249,6-Speed Manual,AT-1CE34546,Gasoline,FP261A,1C4BJWEG8EL267679,3.21 Rear Axle Ratio4-Wheel Disc Brakes7 SpeakersABS brakesAM/FM radioAir ConditioningAlloy wheelsAudio Jack Input for Mobile DevicesAuto-dimming Rear-View mirrorBrake assist,#8B8B8B,#000000,"Check out our huge selection of pre owned inventory that are priced to be #1 in the market. Every vehicle has 142 point inspection to make sure you get a trouble free vehicle. ONLY 30 minutes south on I-15 from the point of the mountain.For the best price on a new Ford see Tim Dahle Ford in Spanish Fork. ONLY 30 minutes south of the point of the mountain. We beat any legitimate Ford deal by $300.00. We deliver free anywhere along the Wasatch front. Out of state buyers we pick up at SLC or Provo airport or we can arrange shipping to your door. 2014 Jeep Wrangler 4D Sport UtilityUnlimited Sahara Billet Metallic Clearcoat3.6L V6 24V VVT 4WD 6-Speed ManualClean CARFAX.KBB Fair Market Range High: $30,653Awards:* 2014 KBB.com Best Resale Value Awards * 2014 KBB.com 10 Coolest New Cars Under $25,000 * 2014 KBB.com 10 Best SUVs Under $25,000 We are proud to say we are the fastest growing Ford dealer in the Western States. Call, email, or come in today and see why Tim Dahle Ford is the place to buy your next pre-owned vehicle. People all across the U.S. Buy From Guys In Boots Not Suits No Hassle, No Games, just a great selection and priced to be #1. Pricing based on dealer arranged financing. 801-798-3553.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles",FALSE,Tim Dahle Ford,Unlimited Sahara,NA,2014,Used,Provo,Dealer,Manual,1216,16,21
0,0,0,17,Used 1990 Jeep Wrangler S,8,/cars-for-sale/vehicledetails.xhtml?listingId=487625111&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,NA,FALSE,Sport Utility,4 wheel drive - rear,4-Cylinder,145903,5-Speed Manual,AT-1D109197,Gasoline,1F1762B,2J4FY19E4LJ518400,NA,#000000,NA,NA,NA,NA,NA,NA,TRUE,Tim Dahle Ford,S,NA,1990,Used,Provo,Dealer,Manual,NA,16,19
245,245,220,18,Used 2017 Jeep Wrangler 4WD Unlimited Sport,8,/cars-for-sale/vehicledetails.xhtml?listingId=486944786&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER&digitalRetail=true,31986,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,11900,5-Speed Automatic,AT-1D063012,Gasoline,1F1696A,1C4BJWDG7HL710488,"16"" x 7.0"" Luxury Styled Steel Wheels17"" x 7.5"" Aluminum Wheels3.21 Rear Axle Ratio4-Wheel Disc Brakes8 SpeakersABS brakesAM/FM radioAir ConditioningBlack 3-Piece Hard TopBrake assist",#F5F5DC,#000000,"Check out our huge selection of pre owned inventory that are priced to be #1 in the market. Every vehicle has 142 point inspection to make sure you get a trouble free vehicle. ONLY 30 minutes south on I-15 from the point of the mountain.For the best price on a new Ford see Tim Dahle Ford in Spanish Fork. ONLY 30 minutes south of the point of the mountain. We beat any legitimate Ford deal by $300.00. We deliver free anywhere along the Wasatch front. Out of state buyers we pick up at SLC or Provo airport or we can arrange shipping to your door. 2017 Jeep Wrangler 4D Sport UtilityUnlimited Sport Gobi Clearcoat3.6L V6 24V VVT 4WD 5-Speed Automatic16/20mpgCARFAX One-Owner. Clean CARFAX.Awards:* 2017 KBB.com 10 Most Awarded Cars * 2017 KBB.com Best Resale Value Awards * 2017 KBB.com 10 Most Fun SUVs * 2017 KBB.com 10 Best SUVs Under $25,000 * 2017 KBB.com 10 Coolest Cars Under $25,000 * 2017 KBB.com 10 Most Awarded Brands We are proud to say we are the fastest growing Ford dealer in the Western States. Call, email, or come in today and see why Tim Dahle Ford is the place to buy your next pre-owned vehicle. People all across the U.S. Buy From Guys In Boots Not Suits No Hassle, No Games, just a great selection and priced to be #1. Pricing based on dealer arranged financing. 801-798-3553.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Tim Dahle Ford,4WD Unlimited Sport,NA,2017,Used,Provo,Dealer,Automatic,1300,17,21
227,19,19,19,Used 2012 Jeep Wrangler 4WD Unlimited Sport,9,/cars-for-sale/vehicledetails.xhtml?listingId=480350338&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,55237,5-Speed Automatic,AT-1CA19082,Gasoline,CL217589,1C4HJWDG9CL217589,4wd Type - Part TimeAbs - 4-WheelActive Head Restraints - Dual FrontAirbag Deactivation - Occupant Sensing PassengerAlternator - 140 AmpsAntenna Type - MastAnti-Theft System - AlarmAnti-Theft System - Engine ImmobilizerAuxiliary Audio Input - JackAuxiliary Audio Input - Usb,#E31313,#000000,"Let's go to Moab! INTEGRATED WINCH, BUILT-IN AIR COMPRESSOR, LIFTED 4X4, 4-DOOR, PREMIUM WHEELS, 2012 JEEP WRANGLER SPORT UNLIMITED, NAVIGATION, CRUISE CONTROL, BACK-UP CAMERA, CONVERTIBLE HARD-TOP, ROOF RACK, TOW-HITCH, AUXILIARY POWER OUTLET, NON SMOKER, NO ACCIDENTS, CLEAN CARFAX & TITLE, RED WITH BLACK CLOTH, 6 CYLINDER 3.6L, 55,237 MILES, PRICE $25,900, USED ***Call Kellen 801 361 9796, Jake 801 669 0817, Stephanie 801 358 8010, or Brady 801 368 7670*** POWER WINDOWS, CD PLAYER, *** SEE OUR INVENTORY AT - www.shamrockautogroup.com. Our Address is 203 North 2000 West, Pleasant Grove, UT *** WE ARE AVAILABLE WEEKDAYS, EVENINGS, AND WEEKENDS.***TRADE-INS WELCOME *** FINANCING AVAILABLE WITH GREAT RATES**We are a PREFERRED DEALER with the following Credit Unions, Mountain America, America First, Deseret First, Utah Community, Alpine, Security Services & many others, RATES AS LOW AS 2.99% OAC, CALL US ANYTIME AT 801 361 9796 for Details*** Why buy from us? ***1. WE ARE DIFFERENT & Promise You a Pleasant Buying Experience, We make the buying process simple.2.Our Fees are Low. Nobody Beats our Out the Door Pricing, We will tell you the Out the Door Price Immediately. Just Ask. ***3. We are Car Guys NOT Commissioned Salesmen & have more than 75 Years Combined Experience in the Automotive Industry.***4.Shamrock Group is a FULL SERVICE automobile dealer. We have the ability to Affordably Extend the Bumper to Bumper Warranty for Your Specific Driving needs (up to 8 Years or 125K Miles). Ask for Details.5. BUY FROM SOMEONE THAT CAN TAKE CARE OF YOU AFTER THE SALE. We use one the Finest Auto Repair Shop in the State, MAJOR LEAGUE AUTO REPAIR located at 1983 West State Street, Pleasant Grove, UT. Call Major League at 801 701-8891 for any of your auto repair needs. Mention Shamrock and they will give you $10 off any Castrol Oil Change.","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","3 Years/36,000 Miles",FALSE,Shamrock Auto Group,4WD Unlimited Sport,NA,2012,Used,Provo,Dealer,Automatic,1857,17,21
210,180,140,20,Used 2004 Jeep Wrangler 4WD X,9,/cars-for-sale/vehicledetails.xhtml?listingId=478092580&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,12650,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,118681,Information Unavailable,AT-1C7F1D24,Gasoline,4P769636,1J4FA39S24P769636,Center ConsoleClockFront Airbags - DualFront Seat Type - BucketFront Wipers - IntermittentGauge - TachometerIn-Dash Cd - Single DiscOption List:Axle Ratio - 3.07Power BrakesPower Steering,#D2B48C,#000000,"2004 JEEP WRANGLER X, CONVERTIBLE HARD-TOP, 30 day/1,000 mile ""Bumper-to-Bumper"" Warranty INCLUDED, ADJUSTABLE SWAY BAR LINKS, BANKS RAM AIR IN-TAKE, MISHIMOTO ALLUMINUM RADIATOR, ALUMINUM EXPANSION TANK, ARB DIFFERENTIAL COVERS, MOROSO OIL PAN, HIGH FLOW CAT, BILISTEIN REAR SHOCKS, RUNNING BOARDS, TRAILER HITCH RECEIVER, NEW CARPET, NON SMOKER, NO ACCIDENTS, CLEAN CARFAX & TITLE, BLACK WITH GRAY CLOTH, 6 CYLINDER 4.0L, 118,681 MILES, PRICE $12,650, USED ***Call Kellen 801 361 9796, Jake 801 669 0817, Stephanie 801 358 8010, or Brady 801 368 7670*** POWER WINDOWS, CD PLAYER, *** SEE OUR INVENTORY AT - www.shamrockautogroup.com. Our Address is 203 North 2000 West, Pleasant Grove, UT *** WE ARE AVAILABLE WEEKDAYS, EVENINGS, AND WEEKENDS.***TRADE-INS WELCOME *** FINANCING AVAILABLE WITH GREAT RATES**We are a PREFERRED DEALER with the following Credit Unions, Mountain America, America First, Deseret First, Utah Community, Alpine, Security Services & many others, RATES AS LOW AS 2.99% OAC, CALL US ANYTIME AT 801 361 9796 for Details*** Why buy from us? ***1. WE ARE DIFFERENT & Promise You a Pleasant Buying Experience, We make the buying process simple.2.Our Fees are Low. Nobody Beats our Out the Door Pricing, We will tell you the Out the Door Price Immediately. Just Ask. ***3. We are Car Guys NOT Commissioned Salesmen & have more than 75 Years Combined Experience in the Automotive Industry.***4.Shamrock Group is a FULL SERVICE automobile dealer. We have the ability to Affordably Extend the Bumper to Bumper Warranty for Your Specific Driving needs (up to 8 Years or 125K Miles). Ask for Details.5. BUY FROM SOMEONE THAT CAN TAKE CARE OF YOU AFTER THE SALE. We use one the Finest Auto Repair Shop in the State, MAJOR LEAGUE AUTO REPAIR located at 1983 West State Street, Pleasant Grove, UT. Call Major League at 801 701-8891 for any of your auto repair needs. Mention Sham>",NA,NA,NA,NA,FALSE,Shamrock Auto Group,4WD X,NA,2004,Used,Provo,Dealer,NA,1892,NA,NA
0,0,0,21,Used 2008 Jeep Wrangler 4WD Sahara,9,/cars-for-sale/vehicledetails.xhtml?listingId=454889800&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,16900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,91267,6-Speed Manual,AT-1B1D1148,Gasoline,8L616604,1J4FA54148L616604,4wd Type - Part TimeAbs - 4-WheelAirbag Deactivation - Occupant Sensing PassengerAlternator - 140 AmpsAntenna Type - MastAnti-Theft System - Engine ImmobilizerAuxiliary Audio Input - JackAxle Ratio - 3.21Battery Rating - 600 CcaBraking Assist,#000000,#000000,"30 day/1,000 mile ""Bumper-to-Bumper"" Warranty INCLUDED **LOW MILES** LIFTED 4X4, PREMIUM WHEELS, 2008 JEEP WRANGLER SAHARA, CONVERTIBLE SOFT-TOP. AUXILIARY POWER OUTLET, TRAILER HITCH RECEIVER,T RACTION CONTROL, NON SMOKER, NO ACCIDENTS, CLEAN CARFAX & TITLE, BLACK WITH GRAY CLOTH, 6 CYLINDER 3.8L, 91,267 MILES, PRICE $16,900, USED ***Call Kellen 801 361 9796, Jake 801 669 0817, Stephanie 801 358 8010, or Brady 801 368 7670*** POWER WINDOWS, CD PLAYER, *** SEE OUR INVENTORY AT - www.shamrockautogroup.com. Our Address is 203 North 2000 West, Pleasant Grove, UT *** WE ARE AVAILABLE WEEKDAYS, EVENINGS, AND WEEKENDS.***TRADE-INS WELCOME *** FINANCING AVAILABLE WITH GREAT RATES**We are a PREFERRED DEALER with the following Credit Unions, Mountain America, America First, Deseret First, Utah Community, Alpine, Security Services & many others, RATES AS LOW AS 2.99% OAC, CALL US ANYTIME AT 801 361 9796 for Details*** Why buy from us? ***1. WE ARE DIFFERENT & Promise You a Pleasant Buying Experience, We make the buying process simple.2.Our Fees are Low. Nobody Beats our Out the Door Pricing, We will tell you the Out the Door Price Immediately. Just Ask. ***3. We are Car Guys NOT Commissioned Salesmen & have more than 75 Years Combined Experience in the Automotive Industry.***4.Shamrock Group is a FULL SERVICE automobile dealer. We have the ability to Affordably Extend the Bumper to Bumper Warranty for Your Specific Driving needs (up to 8 Years or 125K Miles). Ask for Details.5. BUY FROM SOMEONE THAT CAN TAKE CARE OF YOU AFTER THE SALE. We use one the Finest Auto Repair Shop in the State, MAJOR LEAGUE AUTO REPAIR located at 1983 West State Street, Pleasant Grove, UT. Call Major League at 801 701-8891 for any of your auto repair needs. Mention Shamrock and they will give you $10 off any Castrol Oil Change.",NA,NA,NA,NA,FALSE,Shamrock Auto Group,4WD Sahara,NA,2008,Used,Provo,Dealer,Manual,1825,15,19
139,139,139,22,Used 2016 Jeep Wrangler 4WD Unlimited Sahara,9,/cars-for-sale/vehicledetails.xhtml?listingId=484994645&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,31900,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,23795,5-Speed Automatic,AT-1CE86E55,Gasoline,GL311606,1C4BJWEG1GL311606,2-Stage Unlocking Doors4wd Selector - Manual Hi-Lo4wd Type - Part TimeAirbag Deactivation - Occupant Sensing PassengerAlternator - 160 AmpsAntenna Type - DiversityAntenna Type - MastAnti-Theft System - AlarmAnti-Theft System - Theft-Deterrent SystemAssist Handle - Front,#8B8B8B,#000000,"SUPER CLEAN RECENT TRADE, 4-DOOR, 2016 JEEP WRANGLER SAHARA UNLIMITED, POWER WINDOWS & LOCKS, BLUE-TOOTH, CRUISE CONTROL, CONVERTIBLE HARD-TOP, AUXILIARY POWER OUTLET, AM/FM STEREO, CD PLAYER, NON SMOKER, NO ACCIDENTS, CLEAN CARFAX & TITLE, SILVER WITH BLACK CLOTH, 6 CYLINDER 3.6L, 23,795 MILES, PRICE $31,900, USED ***Call Kellen 801 361 9796, Jake 801 669 0817, Stephanie 801 358 8010, or Brady 801 368 7670****** SEE OUR INVENTORY AT - www.shamrockautogroup.com. Our Address is 203 North 2000 West, Pleasant Grove, UT *** WE ARE AVAILABLE WEEKDAYS, EVENINGS, AND WEEKENDS.***TRADE-INS WELCOME *** FINANCING AVAILABLE WITH GREAT RATES**We are a PREFERRED DEALER with the following Credit Unions, Mountain America, America First, Deseret First, Utah Community, Alpine, Security Services & many others, RATES AS LOW AS 2.99% OAC, CALL US ANYTIME AT 801 361 9796 for Details*** Why buy from us? ***1. WE ARE DIFFERENT & Promise You a Pleasant Buying Experience, We make the buying process simple.2.Our Fees are Low. Nobody Beats our Out the Door Pricing, We will tell you the Out the Door Price Immediately. Just Ask. ***3. We are Car Guys NOT Commissioned Salesmen & have more than 75 Years Combined Experience in the Automotive Industry.***4.Shamrock Group is a FULL SERVICE automobile dealer. We have the ability to Affordably Extend the Bumper to Bumper Warranty for Your Specific Driving needs (up to 8 Years or 125K Miles). Ask for Details.5. BUY FROM SOMEONE THAT CAN TAKE CARE OF YOU AFTER THE SALE. We use one the Finest Auto Repair Shop in the State, MAJOR LEAGUE AUTO REPAIR located at 1983 West State Street, Pleasant Grove, UT. Call Major League at 801 701-8891 for any of your auto repair needs. Mention Shamrock and they will give you $10 off any Castrol Oil Change.",NA,NA,NA,NA,FALSE,Shamrock Auto Group,4WD Unlimited Sahara,NA,2016,Used,Provo,Dealer,Automatic,1781,16,20
